"","Year","Month","Day","Extent","Missing"
"7147","2002",11,"  25",11.06,"      0.000"
"7148","2002",11,"  26",11.213,"      0.000"
"7149","2002",11,"  27",11.377,"      0.000"
"7150","2002",11,"  28",11.476,"      0.000"
"7151","2002",11,"  29",11.499,"      0.000"
"7152","2002",11,"  30",11.549,"      0.000"
"7153","2002",12,"  01",11.728,"      0.000"
"7154","2002",12,"  02",11.785,"      0.000"
"7155","2002",12,"  03",11.874,"      0.000"
"7156","2002",12,"  04",11.909,"      0.000"
"7157","2002",12,"  05",11.978,"      0.000"
"7158","2002",12,"  06",11.981,"      0.000"
"7159","2002",12,"  07",11.966,"      0.000"
"7160","2002",12,"  08",11.972,"      0.000"
"7161","2002",12,"  09",12.118,"      0.000"
"7162","2002",12,"  10",12.188,"      0.000"
"7163","2002",12,"  11",12.239,"      0.000"
"7164","2002",12,"  12",12.32,"      0.000"
"7165","2002",12,"  13",12.38,"      0.000"
"7166","2002",12,"  14",12.487,"      0.000"
"7167","2002",12,"  15",12.572,"      0.000"
"7168","2002",12,"  16",12.666,"      0.000"
"7169","2002",12,"  17",12.715,"      0.000"
"7170","2002",12,"  18",12.922,"      0.000"
"7171","2002",12,"  19",12.925,"      0.000"
"7172","2002",12,"  20",12.837,"      0.000"
"7173","2002",12,"  21",12.878,"      0.000"
"7174","2002",12,"  22",12.909,"      0.000"
"7175","2002",12,"  23",12.998,"      0.000"
"7176","2002",12,"  24",13.091,"      0.000"
"7177","2002",12,"  25",13.112,"      0.000"
"7178","2002",12,"  26",13.206,"      0.000"
"7179","2002",12,"  27",13.376,"      0.000"
"7180","2002",12,"  28",13.366,"      0.000"
"7181","2002",12,"  29",13.377,"      0.000"
"7182","2002",12,"  30",13.483,"      0.000"
"7183","2002",12,"  31",13.504,"      0.000"
"7184","2003",1,"  01",13.647,"      0.000"
"7185","2003",1,"  02",13.698,"      0.000"
"7186","2003",1,"  03",13.876,"      0.000"
"7187","2003",1,"  04",13.925,"      0.000"
"7188","2003",1,"  05",14.036,"      0.000"
"7189","2003",1,"  06",14.075,"      0.000"
"7190","2003",1,"  07",14.092,"      0.000"
"7191","2003",1,"  08",14.12,"      0.000"
"7192","2003",1,"  09",14.094,"      0.000"
"7193","2003",1,"  10",14.126,"      0.000"
"7194","2003",1,"  11",14.219,"      0.000"
"7195","2003",1,"  12",14.278,"      0.000"
"7196","2003",1,"  13",14.285,"      0.000"
"7197","2003",1,"  14",14.395,"      0.000"
"7198","2003",1,"  15",14.424,"      0.000"
"7199","2003",1,"  16",14.518,"      0.000"
"7200","2003",1,"  17",14.584,"      0.000"
"7201","2003",1,"  18",14.638,"      0.000"
"7202","2003",1,"  19",14.684,"      0.000"
"7203","2003",1,"  20",14.796,"      0.000"
"7204","2003",1,"  21",14.739,"      0.000"
"7205","2003",1,"  22",14.555,"      0.000"
"7206","2003",1,"  23",14.481,"      0.000"
"7207","2003",1,"  24",14.528,"      0.000"
"7208","2003",1,"  25",14.585,"      0.000"
"7209","2003",1,"  26",14.583,"      0.000"
"7210","2003",1,"  27",14.791,"      0.000"
"7211","2003",1,"  28",14.891,"      0.000"
"7212","2003",1,"  29",14.771,"      0.000"
"7213","2003",1,"  30",14.811,"      0.000"
"7214","2003",1,"  31",14.871,"      0.000"
"7215","2003",2,"  01",14.946,"      0.000"
"7216","2003",2,"  02",14.954,"      0.000"
"7217","2003",2,"  03",14.889,"      0.000"
"7218","2003",2,"  04",14.876,"      0.000"
"7219","2003",2,"  05",14.905,"      0.000"
"7220","2003",2,"  06",14.834,"      0.000"
"7221","2003",2,"  07",14.942,"      0.000"
"7222","2003",2,"  08",14.975,"      0.000"
"7223","2003",2,"  09",14.996,"      0.000"
"7224","2003",2,"  10",15.003,"      0.000"
"7225","2003",2,"  11",15.057,"      0.000"
"7226","2003",2,"  12",15.078,"      0.000"
"7227","2003",2,"  13",15.142,"      0.000"
"7228","2003",2,"  14",15.139,"      0.000"
"7229","2003",2,"  15",15.212,"      0.000"
"7230","2003",2,"  16",15.306,"      0.000"
"7231","2003",2,"  17",15.345,"      0.000"
"7232","2003",2,"  18",15.354,"      0.000"
"7233","2003",2,"  19",15.359,"      0.000"
"7234","2003",2,"  20",15.386,"      0.000"
"7235","2003",2,"  21",15.461,"      0.000"
"7236","2003",2,"  22",15.443,"      0.000"
"7237","2003",2,"  23",15.438,"      0.000"
"7238","2003",2,"  24",15.439,"      0.000"
"7239","2003",2,"  25",15.41,"      0.000"
"7240","2003",2,"  26",15.506,"      0.000"
"7241","2003",2,"  27",15.495,"      0.000"
"7242","2003",2,"  28",15.518,"      0.000"
"7243","2003",3,"  01",15.555,"      0.000"
"7244","2003",3,"  02",15.61,"      0.000"
"7245","2003",3,"  03",15.616,"      0.000"
"7246","2003",3,"  04",15.524,"      0.000"
"7247","2003",3,"  05",15.472,"      0.000"
"7248","2003",3,"  06",15.44,"      0.000"
"7249","2003",3,"  07",15.443,"      0.000"
"7250","2003",3,"  08",15.438,"      0.000"
"7251","2003",3,"  09",15.381,"      0.000"
"7252","2003",3,"  10",15.326,"      0.000"
"7253","2003",3,"  11",15.347,"      0.000"
"7254","2003",3,"  12",15.32,"      0.000"
"7255","2003",3,"  13",15.278,"      0.000"
"7256","2003",3,"  14",15.331,"      0.000"
"7257","2003",3,"  15",15.4,"      0.000"
"7258","2003",3,"  16",15.433,"      0.000"
"7259","2003",3,"  17",15.485,"      0.000"
"7260","2003",3,"  18",15.561,"      0.000"
"7261","2003",3,"  19",15.56,"      0.000"
"7262","2003",3,"  20",15.629,"      0.000"
"7263","2003",3,"  21",15.627,"      0.000"
"7264","2003",3,"  22",15.599,"      0.000"
"7265","2003",3,"  23",15.511,"      0.000"
"7266","2003",3,"  24",15.603,"      0.000"
"7267","2003",3,"  25",15.587,"      0.000"
"7268","2003",3,"  26",15.604,"      0.000"
"7269","2003",3,"  27",15.578,"      0.000"
"7270","2003",3,"  28",15.499,"      0.000"
"7271","2003",3,"  29",15.474,"      0.000"
"7272","2003",3,"  30",15.426,"      0.000"
"7273","2003",3,"  31",15.375,"      0.000"
"7274","2003",4,"  01",15.232,"      0.000"
"7275","2003",4,"  02",15.081,"      0.000"
"7276","2003",4,"  03",15.019,"      0.000"
"7277","2003",4,"  04",15.045,"      0.000"
"7278","2003",4,"  05",14.965,"      0.000"
"7279","2003",4,"  06",15.021,"      0.000"
"7280","2003",4,"  07",14.868,"      0.000"
"7281","2003",4,"  08",14.889,"      0.000"
"7282","2003",4,"  09",14.817,"      0.000"
"7283","2003",4,"  10",14.784,"      0.000"
"7284","2003",4,"  11",14.726,"      0.000"
"7285","2003",4,"  12",14.695,"      0.000"
"7286","2003",4,"  13",14.635,"      0.000"
"7287","2003",4,"  14",14.523,"      0.000"
"7288","2003",4,"  15",14.531,"      0.000"
"7289","2003",4,"  16",14.565,"      0.000"
"7290","2003",4,"  17",14.475,"      0.000"
"7291","2003",4,"  18",14.345,"      0.000"
"7292","2003",4,"  19",14.332,"      0.000"
"7293","2003",4,"  20",14.276,"      0.000"
"7294","2003",4,"  21",14.232,"      0.000"
"7295","2003",4,"  22",14.235,"      0.000"
"7296","2003",4,"  23",14.292,"      0.000"
"7297","2003",4,"  24",14.15,"      0.000"
"7298","2003",4,"  25",14.122,"      0.000"
"7299","2003",4,"  26",13.969,"      0.000"
"7300","2003",4,"  27",13.994,"      0.000"
"7301","2003",4,"  28",13.919,"      0.000"
"7302","2003",4,"  29",13.827,"      0.000"
"7303","2003",4,"  30",13.798,"      0.000"
"7304","2003",5,"  01",13.71,"      0.000"
"7305","2003",5,"  02",13.549,"      0.000"
"7306","2003",5,"  03",13.551,"      0.000"
"7307","2003",5,"  04",13.481,"      0.000"
"7308","2003",5,"  05",13.412,"      0.000"
"7309","2003",5,"  06",13.358,"      0.000"
"7310","2003",5,"  07",13.306,"      0.000"
"7311","2003",5,"  08",13.265,"      0.000"
"7312","2003",5,"  09",13.165,"      0.000"
"7313","2003",5,"  10",13.143,"      0.000"
"7314","2003",5,"  11",13.056,"      0.000"
"7315","2003",5,"  12",13.09,"      0.000"
"7316","2003",5,"  13",13.087,"      0.000"
"7317","2003",5,"  14",13.086,"      0.000"
"7318","2003",5,"  15",13.007,"      0.000"
"7319","2003",5,"  16",12.955,"      0.000"
"7320","2003",5,"  17",12.965,"      0.000"
"7321","2003",5,"  18",12.952,"      0.000"
"7322","2003",5,"  19",12.933,"      0.000"
"7323","2003",5,"  20",12.874,"      0.000"
"7324","2003",5,"  21",12.854,"      0.000"
"7325","2003",5,"  22",12.839,"      0.000"
"7326","2003",5,"  23",12.783,"      0.000"
"7327","2003",5,"  24",12.786,"      0.000"
"7328","2003",5,"  25",12.689,"      0.000"
"7329","2003",5,"  26",12.681,"      0.000"
"7330","2003",5,"  27",12.689,"      0.000"
"7331","2003",5,"  28",12.603,"      0.000"
"7332","2003",5,"  29",12.566,"      0.000"
"7333","2003",5,"  30",12.58,"      0.000"
"7334","2003",5,"  31",12.483,"      0.000"
"7335","2003",6,"  01",12.386,"      0.000"
"7336","2003",6,"  02",12.409,"      0.000"
"7337","2003",6,"  03",12.382,"      0.000"
"7338","2003",6,"  04",12.354,"      0.000"
"7339","2003",6,"  05",12.228,"      0.000"
"7340","2003",6,"  06",12.187,"      0.000"
"7341","2003",6,"  07",12.087,"      0.000"
"7342","2003",6,"  08",12.024,"      0.000"
"7343","2003",6,"  09",12.029,"      0.000"
"7344","2003",6,"  10",11.993,"      0.000"
"7345","2003",6,"  11",11.977,"      0.000"
"7346","2003",6,"  12",11.942,"      0.000"
"7347","2003",6,"  13",11.802,"      0.000"
"7348","2003",6,"  14",11.755,"      0.000"
"7349","2003",6,"  15",11.665,"      0.000"
"7350","2003",6,"  16",11.625,"      0.000"
"7351","2003",6,"  17",11.505,"      0.000"
"7352","2003",6,"  18",11.462,"      0.000"
"7353","2003",6,"  19",11.387,"      0.000"
"7354","2003",6,"  20",11.351,"      0.000"
"7355","2003",6,"  21",11.279,"      0.000"
"7356","2003",6,"  22",11.12,"      0.000"
"7357","2003",6,"  23",11.064,"      0.000"
"7358","2003",6,"  24",11.044,"      0.000"
"7359","2003",6,"  25",11.048,"      0.000"
"7360","2003",6,"  26",10.903,"      0.000"
"7361","2003",6,"  27",10.839,"      0.000"
"7362","2003",6,"  28",10.854,"      0.000"
"7363","2003",6,"  29",10.796,"      0.000"
"7364","2003",6,"  30",10.624,"      0.000"
"7365","2003",7,"  01",10.45,"      0.000"
"7366","2003",7,"  02",10.344,"      0.000"
"7367","2003",7,"  03",10.268,"      0.000"
"7368","2003",7,"  04",10.233,"      0.000"
"7369","2003",7,"  05",10.18,"      0.000"
"7370","2003",7,"  06",10.1,"      0.000"
"7371","2003",7,"  07",10.02,"      0.000"
"7372","2003",7,"  08",9.947,"      0.000"
"7373","2003",7,"  09",9.856,"      0.000"
"7374","2003",7,"  10",9.824,"      0.000"
"7375","2003",7,"  11",9.763,"      0.000"
"7376","2003",7,"  12",9.643,"      0.000"
"7377","2003",7,"  13",9.434,"      0.000"
"7378","2003",7,"  14",9.443,"      0.000"
"7379","2003",7,"  15",9.366,"      0.000"
"7380","2003",7,"  16",9.237,"      0.000"
"7381","2003",7,"  17",9.11,"      0.000"
"7382","2003",7,"  18",9.007,"      0.000"
"7383","2003",7,"  19",8.951,"      0.000"
"7384","2003",7,"  20",8.862,"      0.000"
"7385","2003",7,"  21",8.751,"      0.000"
"7386","2003",7,"  22",8.646,"      0.000"
"7387","2003",7,"  23",8.53,"      0.000"
"7388","2003",7,"  24",8.408,"      0.000"
"7389","2003",7,"  25",8.298,"      0.000"
"7390","2003",7,"  26",8.305,"      0.000"
"7391","2003",7,"  27",8.294,"      0.000"
"7392","2003",7,"  28",8.234,"      0.000"
"7393","2003",7,"  29",8.148,"      0.000"
"7394","2003",7,"  30",8.059,"      0.000"
"7395","2003",7,"  31",7.947,"      0.000"
"7396","2003",8,"  01",7.788,"      0.000"
"7397","2003",8,"  02",7.722,"      0.000"
"7398","2003",8,"  03",7.555,"      0.000"
"7399","2003",8,"  04",7.601,"      0.000"
"7400","2003",8,"  05",7.538,"      0.000"
"7401","2003",8,"  06",7.51,"      0.000"
"7402","2003",8,"  07",7.299,"      0.000"
"7403","2003",8,"  08",7.202,"      0.000"
"7404","2003",8,"  09",7.17,"      0.000"
"7405","2003",8,"  10",7.109,"      0.000"
"7406","2003",8,"  11",7.1,"      0.000"
"7407","2003",8,"  12",7.103,"      0.000"
"7408","2003",8,"  13",6.968,"      0.000"
"7409","2003",8,"  14",6.953,"      0.000"
"7410","2003",8,"  15",6.848,"      0.000"
"7411","2003",8,"  16",6.817,"      0.000"
"7412","2003",8,"  17",6.758,"      0.000"
"7413","2003",8,"  18",6.818,"      0.000"
"7414","2003",8,"  19",6.7,"      0.000"
"7415","2003",8,"  20",6.633,"      0.000"
"7416","2003",8,"  21",6.638,"      0.000"
"7417","2003",8,"  22",6.615,"      0.000"
"7418","2003",8,"  23",6.559,"      0.000"
"7419","2003",8,"  24",6.547,"      0.000"
"7420","2003",8,"  25",6.54,"      0.000"
"7421","2003",8,"  26",6.583,"      0.000"
"7422","2003",8,"  27",6.511,"      0.000"
"7423","2003",8,"  28",6.495,"      0.000"
"7424","2003",8,"  29",6.476,"      0.000"
"7425","2003",8,"  30",6.461,"      0.000"
"7426","2003",8,"  31",6.395,"      0.000"
"7427","2003",9,"  01",6.283,"      0.000"
"7428","2003",9,"  02",6.321,"      0.000"
"7429","2003",9,"  03",6.252,"      0.000"
"7430","2003",9,"  04",6.241,"      0.000"
"7431","2003",9,"  05",6.165,"      0.000"
"7432","2003",9,"  06",6.113,"      0.000"
"7433","2003",9,"  07",6.093,"      0.000"
"7434","2003",9,"  08",6.11,"      0.000"
"7435","2003",9,"  09",6.103,"      0.000"
"7436","2003",9,"  10",6.065,"      0.000"
"7437","2003",9,"  11",6.04,"      0.000"
"7438","2003",9,"  12",6.055,"      0.000"
"7439","2003",9,"  13",6.103,"      0.000"
"7440","2003",9,"  14",6.023,"      0.000"
"7441","2003",9,"  15",6.032,"      0.000"
"7442","2003",9,"  16",6.037,"      0.000"
"7443","2003",9,"  17",5.969,"      0.000"
"7444","2003",9,"  18",5.975,"      0.000"
"7445","2003",9,"  19",6.095,"      0.000"
"7446","2003",9,"  20",6.16,"      0.000"
"7447","2003",9,"  21",6.093,"      0.000"
"7448","2003",9,"  22",5.998,"      0.000"
"7449","2003",9,"  23",6.033,"      0.000"
"7450","2003",9,"  24",6.051,"      0.000"
"7451","2003",9,"  25",6.149,"      0.000"
"7452","2003",9,"  26",6.133,"      0.000"
"7453","2003",9,"  27",6.125,"      0.000"
"7454","2003",9,"  28",6.169,"      0.000"
"7455","2003",9,"  29",6.201,"      0.000"
"7456","2003",9,"  30",6.296,"      0.000"
"7457","2003",10,"  01",6.441,"      0.000"
"7458","2003",10,"  02",6.484,"      0.000"
"7459","2003",10,"  03",6.572,"      0.000"
"7460","2003",10,"  04",6.643,"      0.000"
"7461","2003",10,"  05",6.764,"      0.000"
"7462","2003",10,"  06",6.829,"      0.000"
"7463","2003",10,"  07",6.911,"      0.000"
"7464","2003",10,"  08",6.985,"      0.000"
"7465","2003",10,"  09",6.958,"      0.000"
"7466","2003",10,"  10",7.003,"      0.000"
"7467","2003",10,"  11",7.076,"      0.000"
"7468","2003",10,"  12",7.144,"      0.000"
"7469","2003",10,"  13",7.36,"      0.000"
"7470","2003",10,"  14",7.582,"      0.000"
"7471","2003",10,"  15",7.688,"      0.000"
"7472","2003",10,"  16",7.813,"      0.000"
"7473","2003",10,"  17",7.937,"      0.000"
"7474","2003",10,"  18",8.111,"      0.000"
"7475","2003",10,"  19",8.275,"      0.000"
"7476","2003",10,"  20",8.431,"      0.000"
"7477","2003",10,"  21",8.575,"      0.000"
"7478","2003",10,"  22",8.672,"      0.000"
"7479","2003",10,"  23",8.822,"      0.000"
"7480","2003",10,"  24",8.923,"      0.000"
"7481","2003",10,"  25",8.919,"      0.000"
"7482","2003",10,"  26",8.945,"      0.000"
"7483","2003",10,"  27",9.009,"      0.000"
"7484","2003",10,"  28",9.044,"      0.000"
"7485","2003",10,"  29",9.075,"      0.000"
"7486","2003",10,"  30",9.113,"      0.000"
"7487","2003",10,"  31",9.193,"      0.000"
"7488","2003",11,"  01",9.367,"      0.000"
"7489","2003",11,"  02",9.473,"      0.000"
"7490","2003",11,"  03",9.438,"      0.000"
"7491","2003",11,"  04",9.481,"      0.000"
"7492","2003",11,"  05",9.435,"      0.000"
"7493","2003",11,"  06",9.441,"      0.000"
"7494","2003",11,"  07",9.5,"      0.000"
"7495","2003",11,"  08",9.602,"      0.000"
"7496","2003",11,"  09",9.607,"      0.000"
"7497","2003",11,"  10",9.685,"      0.000"
"7498","2003",11,"  11",9.748,"      0.000"
"7499","2003",11,"  12",9.81,"      0.000"
"7500","2003",11,"  13",9.903,"      0.000"
"7501","2003",11,"  14",9.986,"      0.000"
"7502","2003",11,"  15",10.063,"      0.000"
"7503","2003",11,"  16",10.173,"      0.000"
"7504","2003",11,"  17",10.274,"      0.000"
"7505","2003",11,"  18",10.335,"      0.000"
"7506","2003",11,"  19",10.35,"      0.000"
"7507","2003",11,"  20",10.388,"      0.000"
"7508","2003",11,"  21",10.397,"      0.000"
"7509","2003",11,"  22",10.45,"      0.000"
"7510","2003",11,"  23",10.5,"      0.000"
"7511","2003",11,"  24",10.585,"      0.000"
"7512","2003",11,"  25",10.702,"      0.000"
"7513","2003",11,"  26",10.833,"      0.000"
"7514","2003",11,"  27",10.918,"      0.000"
"7515","2003",11,"  28",11.004,"      0.000"
"7516","2003",11,"  29",11.141,"      0.000"
"7517","2003",11,"  30",11.171,"      0.000"
"7518","2003",12,"  01",11.327,"      0.000"
"7519","2003",12,"  02",11.402,"      0.000"
"7520","2003",12,"  03",11.581,"      0.000"
"7521","2003",12,"  04",11.736,"      0.000"
"7522","2003",12,"  05",11.73,"      0.000"
"7523","2003",12,"  06",11.749,"      0.000"
"7524","2003",12,"  07",11.896,"      0.000"
"7525","2003",12,"  08",11.987,"      0.000"
"7526","2003",12,"  09",12.063,"      0.000"
"7527","2003",12,"  10",12.129,"      0.000"
"7528","2003",12,"  11",12.26,"      0.000"
"7529","2003",12,"  12",12.397,"      0.000"
"7530","2003",12,"  13",12.436,"      0.000"
"7531","2003",12,"  14",12.503,"      0.000"
"7532","2003",12,"  15",12.625,"      0.000"
"7533","2003",12,"  16",12.752,"      0.000"
"7534","2003",12,"  17",12.881,"      0.000"
"7535","2003",12,"  18",12.918,"      0.000"
"7536","2003",12,"  19",12.97,"      0.000"
"7537","2003",12,"  20",12.88,"      0.000"
"7538","2003",12,"  21",13.034,"      0.000"
"7539","2003",12,"  22",13.14,"      0.000"
"7540","2003",12,"  23",13.23,"      0.000"
"7541","2003",12,"  24",13.306,"      0.000"
"7542","2003",12,"  25",13.289,"      0.000"
"7543","2003",12,"  26",13.308,"      0.000"
"7544","2003",12,"  27",13.272,"      0.000"
"7545","2003",12,"  28",13.352,"      0.000"
"7546","2003",12,"  29",13.379,"      0.000"
"7547","2003",12,"  30",13.32,"      0.000"
"7548","2003",12,"  31",13.387,"      0.000"
"7549","2004",1,"  01",13.502,"      0.000"
"7550","2004",1,"  02",13.538,"      0.000"
"7551","2004",1,"  03",13.502,"      0.000"
"7552","2004",1,"  04",13.59,"      0.000"
"7553","2004",1,"  05",13.617,"      0.000"
"7554","2004",1,"  06",13.594,"      0.000"
"7555","2004",1,"  07",13.631,"      0.000"
"7556","2004",1,"  08",13.749,"      0.000"
"7557","2004",1,"  09",13.794,"      0.000"
"7558","2004",1,"  10",13.842,"      0.000"
"7559","2004",1,"  11",13.917,"      0.000"
"7560","2004",1,"  12",13.991,"      0.000"
"7561","2004",1,"  13",14.075,"      0.000"
"7562","2004",1,"  14",14.148,"      0.000"
"7563","2004",1,"  15",14.056,"      0.000"
"7564","2004",1,"  16",14.203,"      0.000"
"7565","2004",1,"  17",14.077,"      0.000"
"7566","2004",1,"  18",14.139,"      0.000"
"7567","2004",1,"  19",14.203,"      0.000"
"7568","2004",1,"  20",14.28,"      0.000"
"7569","2004",1,"  21",14.233,"      0.000"
